kode_prov,nama_prov,kode_kab,kab_nama,kode_kec,kec_nama,kode_desa,desa_nama
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,16,ALUE JAMPAK
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,17,SERBA JADI
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,18,SERBA GUNA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,22,KAYEE UNOU
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,23,GEULANGGANG GAJAH
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,24,SIDOJADI
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,25,SUKAMULIA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,26,SIMPANG DUA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,27,PANTON BAYU
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,28,SIMPANG DELI KILANG
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,29,SIMPANG DELI KAMPONG
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,30,PULO IE
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,31,PULO TENGAH
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,32,KARANG ANYAR
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,33,SUKAJADI
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,34,ALUE BILIE
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,35,BLANG BARO
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,36,KUTA TRIENG
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,37,LAMIE
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,40,UJONG LAMIE
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,41,TUWI BUYA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,42,SUKARAJA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,43,GUNUNG CUT
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,44,SUAK PALEMBANG
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,45,ALUE GEUTAH
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,46,ALUE WAKIE
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,47,KRUENG ALEM
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,48,ALUE RAMBOT
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,49,KRUENG SEUMAYAM
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,50,MAKARTI JAYA
11,ACEH,15,NAGAN RAYA,10,DARUL MAKMUR,51,SUMBER MAKMUR
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,4,KUALA BAKONG
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,9,COT LANGSAT
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,10,MATAIE
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,11,JEUMPHEUK
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,12,BABAH NIPAH
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,13,KUALA LIGAN
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,14,SEUMANTOK
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,27,KRUENG AYON
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,28,COT PUNTI
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,29,LIGAN
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,30,LHOK KRUET
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,31,PULO RAYA
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,32,KRUENG NO
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,33,CRAK MONG
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,34,MEUNASAH KULAM
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,35,BLANG MONLUNG
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,36,ALUE GRO
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,37,IE JEUREUNGEH
11,ACEH,16,ACEH JAYA,50,SAMPOINIET,38,RANTO SABON
11,ACEH,71,BANDA ACEH,10,MEURAXA,19,SURIEN
11,ACEH,71,BANDA ACEH,10,MEURAXA,20,ASO NANGGROE
11,ACEH,71,BANDA ACEH,10,MEURAXA,21,GAMPONG BLANG
11,ACEH,71,BANDA ACEH,10,MEURAXA,22,LAMJABAT
11,ACEH,71,BANDA ACEH,10,MEURAXA,23,GAMPONG BARO
11,ACEH,71,BANDA ACEH,10,MEURAXA,25,PUNGE JURONG
11,ACEH,71,BANDA ACEH,10,MEURAXA,27,LAMPASEH ACEH
11,ACEH,71,BANDA ACEH,10,MEURAXA,28,PUNGE UJONG
11,ACEH,71,BANDA ACEH,10,MEURAXA,29,COT LAMKUWEUEH
11,ACEH,71,BANDA ACEH,10,MEURAXA,30,GAMPONG PIE
11,ACEH,71,BANDA ACEH,10,MEURAXA,31,ULEE LHEUE
11,ACEH,71,BANDA ACEH,10,MEURAXA,32,DEAH GLUMPANG
11,ACEH,71,BANDA ACEH,10,MEURAXA,33,LAMBUNG
11,ACEH,71,BANDA ACEH,10,MEURAXA,34,BLANG OI
11,ACEH,71,BANDA ACEH,10,MEURAXA,35,ALUE DEAH TEUNGOH
11,ACEH,71,BANDA ACEH,10,MEURAXA,36,DEAH BARO
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,1,ATEUK JAWO
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,7,ATEUK DEAH TANOH
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,8,ATEUK PAHLAWAN
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,9,ATEUK MUNJENG
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,10,NEUSU ACEH
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,11,SEUTUI
11,ACEH,71,BANDA ACEH,20,BAITURRAHMAN,12,SUKARAMAI
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,5,TANJUNG BENANAK
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,6,BUKIT HARAPAN
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,7,ADI PURWA
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,10,PINANG GADING
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,14,MERLUNG
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,15,TANJUNG PAKU
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,16,LUBUK TERAP
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,17,PENYABUNGAN
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,20,TANJUNG MAKMUR
15,JAMBI,7,TANJUNG JABUNG BARAT,11,MERLUNG,21,MERLUNG
15,JAMBI,8,TEBO,43,VII KOTO ILIR,1,TELUK KEPAYANG PULAU INDAH
15,JAMBI,8,TEBO,43,VII KOTO ILIR,2,SUNGAI KARANG
15,JAMBI,8,TEBO,43,VII KOTO ILIR,3,BALAI RAJO
15,JAMBI,8,TEBO,43,VII KOTO ILIR,4,PASEBAN
15,JAMBI,8,TEBO,43,VII KOTO ILIR,5,CERMIN ALAM
15,JAMBI,8,TEBO,43,VII KOTO ILIR,6,PASIR MAYANG
15,JAMBI,9,BUNGO,60,JUJUHAN,1,TANJUNG BELIT
15,JAMBI,9,BUNGO,60,JUJUHAN,2,PULAU JELMU
15,JAMBI,9,BUNGO,60,JUJUHAN,3,RANTAU IKIL
15,JAMBI,9,BUNGO,60,JUJUHAN,4,UJUNG TANJUNG
15,JAMBI,9,BUNGO,60,JUJUHAN,5,SIRIH SEKAPUR
15,JAMBI,9,BUNGO,60,JUJUHAN,6,TALANG PEMESUN
15,JAMBI,9,BUNGO,60,JUJUHAN,7,RANTAU PANJANG
15,JAMBI,9,BUNGO,60,JUJUHAN,8,JUMBAK
15,JAMBI,9,BUNGO,60,JUJUHAN,9,BARU BALAI PANJANG
15,JAMBI,9,BUNGO,60,JUJUHAN,10,SIRIH SEKAPUR PERKEMBANGAN
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,1,SUNGAI JERNIH
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,2,KOTO LEBU
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,3,KARYA BAKTI
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,4,LAWANG AGUNG
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,5,PONDOK TINGGI
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,6,PERMANTI
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,7,PONDOK AGUNG
15,JAMBI,72,SUNGAI PENUH,31,PONDOK TINGGI,8,AUR DURI
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,1,BARU SRI MENANTI
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,2,KOTO LIMAU MANIS
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,3,KOTO BARU
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,4,PERMAI INDAH
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,5,KAMPUNG TENGAH
15,JAMBI,72,SUNGAI PENUH,51,KOTO BARU,6,DUJUNG SAKTI
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,1,BANDAR JAYA
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,2,KARANG ENDAH
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,3,PAJAR BULAN
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,4,PAGAR DEWA
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,5,TANJUNG LENGKAYAP
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,6,BUMI KAWA
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,7,NEGERI RATU
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,8,LUBUK DALAM
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,9,SEGARA KEMBANG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,10,SUKARAJA
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,11,GEDUNG PAKUAN
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,12,TUALANG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,13,SUNDAN
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,14,TIHANG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,15,LUBUK HARA
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,16,NEGERI AGUNG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,17,WAY HELING
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,18,BUNGA TANJUNG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,19,UMPAM
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,20,TANJUNG AGUNG
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,21,SIMPANG EMPAT
16,SUMATERA SELATAN,1,OGAN KOMERING ULU,52,LENGKITI,22,FAJAR JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,1,KAMPUNG BARU
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,2,MESUJI JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,3,BERINGIN JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,4,PEMATANG BHINA TANI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,5,BHINA KARSA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,6,CAHAYA MAS
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,7,PEMATANG SARI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,8,PEMATANG JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,9,GADING SARI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,10,KARYA USAHA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,11,PEMATANG SUKATANI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,12,KARYA JAYA
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,1,PURWOSARI
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,2,LEMBAH KUAMANG
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,3,SUMBER MULIA
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,4,DAYA MURNI
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,5,MAJU JAYA
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,6,TIRTA MULIA
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,7,LINGGA KUAMANG
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,8,SUMBER HARAPAN
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,9,BANGUN HARJO
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,10,KUNING GADING
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,11,KARYA HARAPAN MUKTI
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,12,KUAMANG JAYA
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,13,MUARA KUAMANG
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,14,LUBUK
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,15,DANAU
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,16,KOTO JAYO
15,JAMBI,9,BUNGO,11,PELEPAT ILIR,17,PADANG PALANGEH
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,1,SEPUNGGUR
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,2,BABEKO
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,3,SIMPANG BABEKO
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,4,TANJUNG MENANTI
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,5,SUKA MAKMUR
15,JAMBI,9,BUNGO,21,BATHIN II BABEKO,6,TUO SEPUNGGUR
15,JAMBI,9,BUNGO,22,RIMBO TENGAH,1,SUNGAI MENGKUANG
15,JAMBI,9,BUNGO,22,RIMBO TENGAH,2,SUNGAI BULUH
15,JAMBI,9,BUNGO,22,RIMBO TENGAH,3,PASIR PUTIH
15,JAMBI,9,BUNGO,22,RIMBO TENGAH,4,CADIKA
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,1,TANJUNG
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,2,CANDI
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,3,TELENTAM
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,4,PASAR RANTAU EMBACANG
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,5,SUNGAI GAMBIR
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,6,PASAR LUBUK LANDAI
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,7,TANAH BEKALI
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,8,EMPELU
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,9,TELUK PANDAK
15,JAMBI,9,BUNGO,40,TANAH SEPENGGAL,10,TENAM
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,1,RANTAU TIPU
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,2,RENAH SUNGAI IPUH
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,3,PEMUNYIAN
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,4,LUBUK TANAH TERBAN
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,5,RENAH SUNGAI BESAR
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,6,TANJUNG BUNGO
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,7,TUO LIMBUR
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,8,MUARA TEBO PANDAK
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,9,TEBO JAYA
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,10,SEKAR MENGKUANG
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,11,PAUH AGUNG
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,12,BARU LUBUK MENGKUANG
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,13,TUO LUBUK MENGKUANG
15,JAMBI,9,BUNGO,51,LIMBUR LUBUK MENGKUANG,18,LIMBUR BARU
15,JAMBI,71,JAMBI,21,PAAL MERAH,1,PAAL MERAH
15,JAMBI,71,JAMBI,21,PAAL MERAH,2,TALANG BAKUNG
15,JAMBI,71,JAMBI,21,PAAL MERAH,3,LINGKAR SELATAN
15,JAMBI,71,JAMBI,21,PAAL MERAH,4,EKA JAYA
15,JAMBI,71,JAMBI,21,PAAL MERAH,5,PAYO SELINCAH
15,JAMBI,71,JAMBI,21,PAAL MERAH,6,Bakung Jaya
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,1,MUARA PAYANG
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,2,MUARA GELUMPAI
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,3,TALANG TINGGI
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,4,LAWANG AGUNG LAMA
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,5,LAWANG AGUNG BARU
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,6,MUARA JAUH
16,SUMATERA SELATAN,4,LAHAT,62,MUARA PAYANG,7,BANDU AGUNG
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,26,PAGAR AGUNG
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,27,PAGAR SARI
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,28,PAGAR NEGARA
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,29,KOTA BARU
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,30,BANDAR AGUNG
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,31,PASAR LAMA
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,33,RD. PJKA LAHAT
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,34,GUNUNG GAJAH
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,35,LAHAT TENGAH
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,36,SUKANEGARA
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,37,SELAWI
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,39,PASAR BARU
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,40,PASAR BAWAH
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,43,KOTA JAYA
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,44,KOTA NEGARA
16,SUMATERA SELATAN,4,LAHAT,120,LAHAT,45,RD. PJKA BANDAR AGUNG
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,13,MUKTI KARYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,15,SURYA KARTA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,16,CATUR TUNGGAL
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,17,PEMATANG SUKARAMAH
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,18,SUMBER MULYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,19,CAHAYA MULYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,22,MESUJI MAKMUR,20,TEGAL SARI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,1,BURNAI TIMUR
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,2,SUKA PULIH
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,3,MENANG RAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,4,PEDAMARAN VI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,5,PEDAMARAN V
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,6,PEDAMARAN IV
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,7,PEDAMARAN III
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,8,PEDAMARAN II
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,9,PEDAMARAN I
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,10,SUKARAJA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,11,SERINANTI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,12,SUKA DAMAI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,13,CINTA JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,40,PEDAMARAN,14,LEBUH RARAK
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,1,BULUH CAWANG
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,2,BANDING ANYAR
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,3,MUARA BARU
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,4,ANYAR
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,5,LUBUK DALAM
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,6,KEDATON
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,7,JUA JUA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,8,SIDAKERSA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,9,KOTA RAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,10,PERIGI
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,11,MANGUN JAYA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,12,CINTA RAJA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,13,CELIKAH
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,14,PAKU
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,15,KAYU AGUNG
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,16,TANJUNG SERANG
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,17,TANJUNG LUBUK
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,18,ARISAN BUNTAL
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,19,SUKADANA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,20,SERIGENI LAMA
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,21,SERIGENI BARU
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,22,TELOKO
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,23,KIJANG ULU
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,24,TANJUNG MENANG
16,SUMATERA SELATAN,2,OGAN KOMERING ILIR,60,KOTA KAYU AGUNG,25,TANJUNG RANCING
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,1,PENINDAIAN
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,2,BABATAN
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,3,MUARA DUA
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,4,PULAU PANGGUNG
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,5,MUARA DANAU
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,6,PENYANDINGAN
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,7,TANAH ABANG
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,8,KARYA NYATA
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,9,PAGAR AGUNG
16,SUMATERA SELATAN,3,MUARA ENIM,10,SEMENDO DARAT LAUT,10,PERAPAU
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,13,BERUGO
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,14,TANJUNG
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,15,CINTA KASIH
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,16,DARMO KASIH
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,17,TELUK LUBUK
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,18,BELIMBING
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,19,BULANG
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,20,DALAM
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,22,BELIMBING JAYA
16,SUMATERA SELATAN,3,MUARA ENIM,62,BELIMBING,23,SIMPANG TANJUNG
16,SUMATERA SELATAN,3,MUARA ENIM,95,BELIDA DARAT,1,BABAT
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,9,SUKARASA
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,10,JAHIANG
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,11,SUNDAWENANG
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,12,KAWUNGSARI
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,13,TENJOWARINGIN
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,14,KUTAWARINGIN
32,JAWA BARAT,6,TASIKMALAYA,110,SALAWU,15,TANJUNGSARI
